,arcee-ai/Virtuoso-Small,AtlaAI/Selene-1-Mini-Llama-3.1-8B,AtlaAI/Selene-1-Mini-Llama-3.1-8B-GPTQ-W8A8,amit2-0kr/food-disease-chatbot-recommender-v1,bartowski/Meta-Llama-3.1-8B-Instruct-GGUF,bartowski/Qwen2.5-14B-Instruct-GGUF,codelion/gemma-3-1b-it-reasoning-grpo-lora,deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,distilbert/distilgpt2,dphn/Dolphin3.0-Llama3.2-1B,dphn/dolphin-2.8-mistral-7b-v02,facebook/opt-125m,failspy/Meta-Llama-3-8B-Instruct-abliterated-v3,feelconstantfear/Llama-3.2-1B-QPTQ,FinGPT/fingpt-forecaster_dow30_llama2-7b_lora,FranckLucas08/Fine-Tuned_Lily,gaunernst/gemma-3-1b-it-int4-awq,google/flan-t5-base,google/gemma-3-1b-it,google/gemma-3-1b-pt,GRMenon/mental-health-mistral-7b-instructv0.2-finetuned-V2,grimjim/Llama-3-Instruct-abliteration-LoRA-8B,grimjim/Llama-3.1-8B-Instruct-abliterated_via_adapter,Io2007/gemma-3-1b-big,iqbalamo93/Meta-Llama-3.1-8B-Instruct-GPTQ-Q_8,jeiku/Aura_Qwen2_v2_7B,jeiku/dontusethis,JunHowie/Qwen3-8B-GPTQ-Int4,KurmaAI/AQUA-1B,lamptablet/gpt2-Q8_0-GGUF,lemon07r/Qwen3-R1-SLERP-Q3T-8B,LunaticPython161/CyberWitch-7B,marroyo777/flan-t5-base-Q4_K_M-GGUF,meta-llama/Llama-2-7b-chat-hf,meta-llama/Llama-2-7b-hf,meta-llama/Llama-3.1-8B,meta-llama/Llama-3.1-8B-Instruct,meta-llama/Llama-3.2-1B,meta-llama/Meta-Llama-3-8B,meta-llama/Meta-Llama-3-8B-Instruct,mistral-community/Mistral-7B-v0.2,mistralai/Mistral-7B-Instruct-v0.2,mistralai/Mistral-7B-v0.1,monsterapi/gpt2_alpaca-lora,monsterapi/opt125M_alpaca,mradermacher/AtmaLLaMA-GGUF,mssongit/Qwen2.5-14B-SFT-LoRA-6e-5,nvidia/llama-3.1-nemoguard-8b-content-safety,openai-community/gpt2,Open-Bee/Bee-8B-RL,phanerozoic/Tiny-Pirate-1.1b-v0.1,podsni/hades-1B,postbot/distilgpt2-emailgen,prithivMLmods/Bee-8B-RL-abliterated,pszemraj/opt-125m-email-generation,Qwen/Qwen2-7B,Qwen/Qwen2-7B-Instruct,Qwen/Qwen2-7B-Instruct-GGUF,Qwen/Qwen2-7B-Instruct-GPTQ-Int4,Qwen/Qwen2.5-14B,Qwen/Qwen2.5-14B-Instruct,Qwen/Qwen2.5-14B-Instruct-GPTQ-Int4,Qwen/Qwen3-8B,Qwen/Qwen3-8B-GGUF,RakshitAi/AtmaLLaMA,ResplendentAI/Qwen_jeiku_LoRA_128,ResplendentAI/Qwen_Sissification_LoRA_128,ResplendentAI/Qwen_Soul_LoRA_128,s3nh/TinyLLama-4x1.1B-MoE,segolilylabs/Lily-Cybersecurity-7B-v0.2,smgriffin/pop-lyrics-generator-v1,svjack/Qwen2-7B_Function_Call_tiny_lora,tahamajs/LLaMA-3-2-LoRA-EmotionTune-Full,TECHNOPRAVIN01/Qwen2.5-14B-Valor,Tensoic/TinyLlama-1.1B-3T-openhermes,TheBloke/Llama-2-7B-Chat-GPTQ,TheBloke/Mistral-7B-Instruct-v0.2-GGUF,TheBloke/Mistral-7B-Instruct-v0.2-GPTQ,TheBloke/TinyLlama-1.1B-Chat-v1.0-GGUF,TheBloke/TinyLlama-1.1B-Chat-v1.0-GPTQ,TinyLlama/TinyLlama-1.1B-Chat-v1.0,TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,unsloth/gemma-3-1b-it-GGUF,v000000/Qwen2.5-Lumen-14B,vanta-research/apollo-astralis-8b,WizardLMTeam/WizardMath-7B-V1.1,ysn-rfd/distilgpt2-Q8_0-GGUF,Qwen/Qwen2.5-1.5B,Gensyn/Qwen2.5-1.5B-Instruct,Qwen/Qwen2.5-1.5B-Instruct,marianoiry/gensyn-checkpoints-sturdy_twitchy_jay,tgtgeo/gensyn-checkpoints-jumping_gentle_ant,jeergrvgreg/uplifting-filter-v5,Irfanuruchi/qwen2.5-1.5b-dsp-finetuned,Qwen/Qwen2.5-Coder-1.5B,Pista1981/Child-0a24ec-python-0a24ec-015022,lakhera2023/Qwen-model,Qwen/Qwen2.5-Coder-1.5B-Instruct,huihui-ai/Qwen2.5-Coder-1.5B-Instruct-abliterated,mradermacher/Qwen2.5-Coder-1.5B-Instruct-abliterated-GGUF,QuantFactory/Qwen2.5-Coder-1.5B-Instruct-GGUF,Marsouuu/MiniQwenMathExpert-ECE-PRYMMAL-Martial,LilRg/ECE-1B-merge-PRYMMAL,unsloth/Qwen2.5-1.5B-bnb-4bit,Qwen/Qwen2.5-0.5B,Gensyn/Qwen2.5-0.5B-Instruct,Qwen/Qwen2.5-0.5B-Instruct,vanshs613/Qwen2.5-0.5B-Instruct-Gensyn-Swarm-soaring_dappled_hippo,eiknarf/Qwen2.5-0.5B-Instruct-Gensyn-Swarm-rapid_stocky_stork,featherless-ai-quants/Gensyn-Qwen2.5-0.5B-Instruct-GGUF,straino/Qwen2.5-0.5B-Instruct-Q4_K_M-GGUF,RaykieLee/task-17-Qwen-Qwen2.5-0.5B,trumancai/Revela-500M,wulli/Qwen2.5-0.5B-sft-capybara,dphn/Dolphin3.0-Qwen2.5-0.5B,mergekit-community/mergekit-slerp-lxmmvuv,DevQuasar/Qwen2.5-0.5B-GGUF,mradermacher/Qwen2.5-0.5B-i1-GGUF,Emmet-Allen/christAIn-uncensored,mradermacher/Dolphin3.0-Qwen2.5-0.5B-GGUF,Falconsai/nsfw_image_detection,hanad/self_harm_detection,victorwkey/vit-food101,openai/whisper-large-v3,Oufei123/openai-whisper-large-v3-LORA-colab,AbdelrahmanHassan/whisper-large-v3-egyptian-arabic,firdhokk/speech-emotion-recognition-with-openai-whisper-large-v3,Byne/whisper-large-v3-arabic,nyrahealth/CrisperWhisper,nm-testing/whisper-large-v3.w4a16,miosipov/asr2_medium_CRSPR_v0.5,Qwen/Qwen2-VL-2B,Qwen/Qwen2-VL-2B-Instruct,lightonai/MonoQwen2-VL-v0.1,jinaai/jina-reranker-m0,unsloth/Qwen2-VL-2B-Instruct-unsloth-bnb-4bit,osunlp/UGround-V1-2B
Qwen/Qwen2.5-0.5B-Instruct,0.0120532205,-0.009523235,-0.006072945,0.008184632,-0.004577587,-0.0036814704,0.7153281,-0.00083600654,0.54339045,-0.16309716,-0.008758538,0.51322687,-0.01233519,0.29501283,-0.11753073,-0.0018207674,0.76846135,-0.01170049,0.71539384,0.7858979,0.004379873,0.0003247324,-0.009528121,0.7858986,-0.0046867835,-0.0052233846,-0.0052229,0.004490503,0.71156573,0.656468,-0.0008031939,-0.007295377,-0.010702477,0.051146165,0.052771423,0.018291345,0.018257476,-0.14243576,0.018760871,-0.012335204,-0.008905341,-0.008781967,-0.008566399,0.65178686,0.51206475,-0.11735836,-0.0037059702,-0.0045614056,0.6561765,0.0022799612,-0.0045862026,0.3128943,0.5642971,0.0022799682,0.5251163,-0.005233357,-0.004393807,0.0062122494,0.0051959516,0.011926635,0.011874309,-0.005586351,0.0011672967,0.00663972,0.051109426,0.007528904,0.0074876104,0.007490015,-0.0009293289,-0.0074652308,0.6555923,0.006207505,0.2904233,0.011894587,-0.0038331926,-0.11755861,4.7475303e-05,0.003018002,-0.0011115147,-0.0022667104,-0.0045104236,-0.004518129,0.71539384,0.011831964,0.0066516874,-0.006455222,0.5435146,0.2598073,0.28423804,0.28423733,0.28424203,0.28426087,0.25976253,0.23221536,0.10256299,0.10714404,0.10315514,0.12700336,0.10023978,0.1002397,0.28304696,0.27278072,0.2727858,0.27237874,1.0198989,1.0353138,1.0353138,1.0352559,1.0353137,1.0353351,1.0373808,1.0005779,1.0198959,1.0151812,1.0178983,1.0353013,1.0201504,1.0201801,1.0175958,1.0178983,0.00014600277,0.00014487069,0.0001461215,0.35161495,0.74777186,0.75275666,-0.00011146951,0.7537051,0.7489237,0.7340824,0.75306356,-0.20231704,-0.17915197,-0.17922921,-0.17724699,-0.174601,-0.17685068
vanshs613/Qwen2.5-0.5B-Instruct-Gensyn-Swarm-soaring_dappled_hippo,0.012043088,-0.009526052,-0.006057479,0.0081894435,-0.004619148,-0.0036605236,0.7145802,-0.00083131995,0.5428586,-0.16389912,-0.0087526655,0.5134946,-0.012343064,0.2947967,-0.11753556,-0.0018435802,0.76773596,-0.011672468,0.7146457,0.7853377,0.00433576,0.0002825381,-0.009530963,0.785338,-0.004728771,-0.0052420166,-0.005241515,0.0045109373,0.71081555,0.65606457,-0.00079851935,-0.0072841346,-0.01067123,0.05127924,0.05290605,0.018349834,0.01831366,-0.14317936,0.018847689,-0.012343051,-0.008898642,-0.008775123,-0.008548923,0.65138775,0.512338,-0.11736391,-0.0036849831,-0.0046029263,0.65577364,0.0022968797,-0.004580237,0.31261915,0.5637867,0.0022968892,0.5254113,-0.0052519618,-0.004408491,0.006213623,0.005200692,0.011917154,0.011864311,-0.0055723297,0.0011716892,0.0066592307,0.051242474,0.0075277104,0.0074861073,0.0074886526,-0.00094169244,-0.0074534514,0.6551859,0.006208945,0.29018202,0.011884586,-0.0038251998,-0.11756177,2.1392072e-05,0.0029904987,-0.001123538,-0.0022784888,-0.004504325,-0.004512071,0.7146457,0.011821902,0.006669863,-0.0064486936,0.5429807,0.25963765,0.283937,0.28393766,0.28394094,0.28396046,0.25959885,0.23206055,0.101818085,0.10638334,0.102409035,0.12642096,0.09968281,0.0996828,0.2831341,0.27253425,0.27253935,0.2722386,1.0196356,1.0352559,1.0352559,1.0352044,1.0352557,1.0352777,1.0373003,1.0002106,1.0196322,1.014928,1.0176492,1.0352439,1.019898,1.0199283,1.017344,1.0176492,0.0001459477,0.0001448179,0.0001460641,0.35138708,0.74741477,0.75239545,-0.00011145462,0.75335187,0.74854904,0.73371005,0.7526712,-0.20107542,-0.17795373,-0.17802963,-0.17604375,-0.17338645,-0.17564948
eiknarf/Qwen2.5-0.5B-Instruct-Gensyn-Swarm-rapid_stocky_stork,0.012053215,-0.009523243,-0.0060729454,0.008184642,-0.0045775874,-0.0036814795,0.7153279,-0.00083600235,0.5433904,-0.16309714,-0.008758533,0.5132268,-0.012335191,0.29501265,-0.117530726,-0.0018207601,0.76846117,-0.011700502,0.7153935,0.7858975,0.0043798857,0.00032473556,-0.0095281275,0.7858982,-0.004686785,-0.0052233906,-0.0052229054,0.0044905017,0.71156543,0.6564678,-0.0008031892,-0.007295368,-0.0107024945,0.051146142,0.052771367,0.018291349,0.018257475,-0.14243577,0.018760864,-0.012335208,-0.008905334,-0.008781959,-0.008566387,0.65178657,0.5120647,-0.117358394,-0.0037059805,-0.004561408,0.6561764,0.0022799622,-0.0045862035,0.31289414,0.5642971,0.002279968,0.5251163,-0.0052333614,-0.0043938137,0.006212247,0.0051959488,0.01192663,0.011874304,-0.0055863587,0.0011673019,0.006639719,0.051109385,0.007528904,0.0074876095,0.007490013,-0.0009293198,-0.007465225,0.6555921,0.006207501,0.2904232,0.011894584,-0.0038331929,-0.1175586,4.74845e-05,0.003018008,-0.0011115038,-0.0022667013,-0.004510422,-0.0045181294,0.7153935,0.011831962,0.006651685,-0.006455216,0.54351443,0.25980732,0.28423813,0.28423738,0.2842421,0.28426093,0.2597626,0.23221533,0.10256331,0.10714438,0.10315549,0.12700364,0.10024004,0.10023998,0.28304702,0.2727808,0.27278584,0.27237868,1.0198989,1.0353137,1.0353137,1.0352557,1.0353136,1.0353348,1.0373807,1.000578,1.0198959,1.0151811,1.0178981,1.0353013,1.0201503,1.0201801,1.0175956,1.0178981,0.00014600254,0.00014487047,0.00014612077,0.35161486,0.7477716,0.7527563,-0.00011146965,0.75370485,0.7489234,0.7340822,0.7530633,-0.20231734,-0.17915232,-0.17922959,-0.17724738,-0.17460135,-0.17685097
featherless-ai-quants/Gensyn-Qwen2.5-0.5B-Instruct-GGUF,0.01203775,-0.009502892,-0.0060497634,0.008187162,-0.0045863376,-0.0036415982,0.7149521,-0.00085888023,0.5428377,-0.16350272,-0.008750525,0.51254827,-0.012330775,0.29492548,-0.117415436,-0.0018280684,0.7679723,-0.011665139,0.71501774,0.7853493,0.004351192,0.0003019151,-0.009507808,0.7853497,-0.0046954914,-0.0052314852,-0.005231009,0.0044979835,0.7112073,0.6559323,-0.0008252914,-0.007295641,-0.010665818,0.051365916,0.052990545,0.018328276,0.018292896,-0.142819,0.018811697,-0.012330759,-0.008907396,-0.008784314,-0.008552929,0.6512584,0.5113878,-0.11724361,-0.0036660356,-0.004570147,0.6556427,0.002281068,-0.00457857,0.31275442,0.5637383,0.0022810777,0.5243783,-0.005241474,-0.0043999176,0.006212302,0.005199669,0.011911622,0.011858845,-0.0055486565,0.0011469127,0.006643563,0.051329233,0.007526294,0.00748481,0.00748749,-0.000941762,-0.0074659684,0.65509695,0.0062076068,0.29034695,0.011879149,-0.0038230857,-0.1174395,3.8641112e-05,0.0030109214,-0.0011232841,-0.0022773165,-0.0045028203,-0.0045106406,0.71501774,0.011816517,0.006654451,-0.0064527523,0.54295963,0.25957328,0.2838998,0.2838991,0.28390378,0.28392246,0.2595329,0.23198691,0.10175122,0.106314205,0.10234337,0.12633365,0.09962286,0.09962307,0.2827662,0.27248764,0.27249262,0.27216566,1.0198008,1.0353358,1.0353358,1.0352788,1.0353357,1.0354097,1.0373892,1.0004297,1.0197971,1.0150782,1.017797,1.0353233,1.0200636,1.020093,1.0174913,1.017797,0.00014581764,0.00014467456,0.0001459333,0.3512916,0.747185,0.75217015,-0.00011109392,0.753108,0.7483487,0.7335376,0.75249267,-0.20145184,-0.17826602,-0.17833741,-0.17635536,-0.17371869,-0.17596379
straino/Qwen2.5-0.5B-Instruct-Q4_K_M-GGUF,0.012147077,-0.009963574,-0.0064420295,0.008146315,-0.0046969564,-0.0038989375,0.7195685,-0.0006111967,0.551365,-0.16036947,-0.008924964,0.5298264,-0.0126336645,0.29652077,-0.12042415,-0.0016105413,0.7747375,-0.01212377,0.71963936,0.7943753,0.0047070687,0.0003456619,-0.009968456,0.79437435,-0.0048077386,-0.0052346527,-0.005234112,0.004489705,0.71547544,0.66503274,-0.00057934684,-0.0074865115,-0.011137843,0.0482513,0.049890466,0.017858617,0.017838772,-0.13967802,0.018319745,-0.012633678,-0.009110656,-0.008983601,-0.008882779,0.66023004,0.5286769,-0.12024525,-0.0039245333,-0.004679802,0.6647114,0.002351173,-0.004741376,0.314053,0.5725525,0.0023511488,0.54233885,-0.005244999,-0.004412595,0.006077217,0.00501501,0.012012586,0.011966978,-0.0058037858,0.0014220593,0.0066659274,0.048213433,0.007400836,0.0073605278,0.0073602865,-0.00085307145,-0.0076660933,0.6634829,0.0060723154,0.29138356,0.011986053,-0.004029366,-0.12049353,0.0002540262,0.003190318,-0.0010487469,-0.0022597744,-0.004663637,-0.0046701883,0.71963936,0.0119245155,0.0066861515,-0.0066362154,0.55149823,0.26465356,0.2898674,0.2898697,0.28987122,0.2898878,0.26458716,0.23695146,0.109038755,0.1138437,0.109615184,0.13206188,0.10451873,0.104518354,0.28458193,0.2780902,0.2780961,0.2772074,1.0225964,1.0373808,1.0373808,1.0373003,1.0373807,1.0373951,1.0409465,1.00328,1.0226016,1.0176377,1.0207602,1.0373613,1.0227895,1.022823,1.0205258,1.0207602,0.00015794944,0.00015679203,0.00015803025,0.356831,0.75804365,0.7630803,-0.00010697798,0.7641507,0.7589209,0.74388677,0.76286596,-0.20956881,-0.18685007,-0.18696377,-0.18498255,-0.1821508,-0.18449289
RaykieLee/task-17-Qwen-Qwen2.5-0.5B,0.012284847,-0.008556861,-0.006585064,0.008939812,-0.0016961995,-0.005324759,0.7282029,-0.00140338,0.55253136,-0.11475713,-0.008003676,0.46024454,-0.0110656945,0.29068735,-0.110304646,-7.7316734e-05,0.77871114,-0.014277545,0.7282587,0.7783651,0.0074034273,0.0031638427,-0.008559343,0.77836514,-0.001764294,-0.0046112486,-0.004610816,0.0032980554,0.7249078,0.6488019,-0.0013783351,-0.0068864566,-0.013426933,0.04520473,0.046665177,0.01477963,0.014847009,-0.096832186,0.013600224,-0.0110656805,-0.008191431,-0.00805449,-0.008006889,0.6441931,0.45876166,-0.11009239,-0.0053513255,-0.0016861835,0.64839804,0.0012465736,-0.004320007,0.3144354,0.570332,0.0012465621,0.46981493,-0.0046190857,-0.004067522,0.0061422954,0.0048560835,0.012136933,0.012107925,-0.0067424295,0.00038508902,0.0053765727,0.045171257,0.007523019,0.0075038513,0.0074871695,0.0002795087,-0.0070871594,0.6477932,0.006135509,0.2891212,0.012126653,-0.0036327294,-0.11048905,0.0019267448,0.004820821,0.0001529105,-0.00103517,-0.004259893,-0.0042587854,0.7282587,0.012068475,0.005468559,-0.005799752,0.5528458,0.26047173,0.29922658,0.2992286,0.29923052,0.29925054,0.26004225,0.23335177,0.17392832,0.17951132,0.17457364,0.1861351,0.15706277,0.15706216,0.2909521,0.28129983,0.28130102,0.27045265,1.0172671,1.0005779,1.0005779,1.0002106,1.000578,1.0004355,1.00328,1.0209204,1.017271,1.0118983,1.0125825,1.0005895,1.0170212,1.0170383,1.0125082,1.0125825,0.00010504403,0.00010401056,0.000105309904,0.34776935,0.7309053,0.7357466,-8.7936125e-05,0.73592204,0.73315454,0.71888113,0.73833394,-0.3005134,-0.2765023,-0.27649012,-0.27505216,-0.27334577,-0.27448967
trumancai/Revela-500M,0.012515434,-0.008772542,-0.0064434377,0.008590628,-0.002462445,-0.0046566376,0.74816394,-0.0012342341,0.56421155,-0.13234273,-0.0084997285,0.48363873,-0.01154048,0.30176625,-0.114711165,-0.00093791605,0.7996282,-0.013611609,0.74822176,0.80433136,0.0061953375,0.0024449828,-0.008775897,0.8043311,-0.0025447786,-0.004710036,-0.004709573,0.0038286753,0.74481106,0.669333,-0.001207655,-0.007408794,-0.012679041,0.049938366,0.05146866,0.016419118,0.01646166,-0.11303024,0.015714884,-0.01154048,-0.008845798,-0.008716308,-0.008457196,0.6645824,0.48220414,-0.11450668,-0.004682657,-0.0024501847,0.6689743,0.0018269958,-0.0044658035,0.3243983,0.5835042,0.0018269907,0.49375275,-0.004718443,-0.004060132,0.006198361,0.005025137,0.012373128,0.012333714,-0.0062720138,0.0006292792,0.0059745247,0.049903456,0.007594741,0.007568291,0.007557787,-0.0001130813,-0.0076241717,0.6688453,0.006191618,0.2994053,0.012353133,-0.0037344925,-0.11483111,0.0010990467,0.0041680844,-0.0002623989,-0.0014541982,-0.0043984326,-0.0043981043,0.74822176,0.012292473,0.0060435273,-0.006315792,0.56445843,0.26638144,0.30068794,0.3006875,0.30069184,0.30071327,0.2660717,0.2381753,0.14948446,0.15485996,0.15014601,0.16692802,0.13829207,0.138291,0.2929165,0.28477594,0.28477803,0.27751425,1.0305324,1.0198959,1.0198959,1.0196322,1.0198959,1.0198008,1.0226016,1.017271,1.0305289,1.0240533,1.0257288,1.0199127,1.0304848,1.030507,1.0255748,1.0257288,0.0001227382,0.0001216663,0.00012303657,0.35775295,0.7556109,0.7607812,-9.4677016e-05,0.7610947,0.7579466,0.7430983,0.7631473,-0.27403024,-0.24889818,-0.24894843,-0.24724998,-0.2453771,-0.24675883
wulli/Qwen2.5-0.5B-sft-capybara,0.012261002,-0.008702536,-0.006209875,0.009125826,-0.0026391575,-0.0049211667,0.7292619,-0.0010176037,0.5543397,-0.13881823,-0.008343993,0.48277244,-0.011385462,0.29402062,-0.11405927,-0.00061754434,0.7820336,-0.014264349,0.7293218,0.7864699,0.006557423,0.002261844,-0.00870637,0.78646964,-0.0027215763,-0.004946893,-0.0049464786,0.0039078663,0.7257825,0.6572177,-0.0009895253,-0.0071312906,-0.01329672,0.04994755,0.05147346,0.016843224,0.016859481,-0.11875011,0.016359804,-0.011385475,-0.008590264,-0.008456928,-0.007951434,0.6525684,0.48137861,-0.113859095,-0.0049466086,-0.0026271518,0.65684277,0.001970919,-0.0044179033,0.31585032,0.5733704,0.001970912,0.4931655,-0.004955313,-0.0042754244,0.0061430545,0.004959328,0.012127825,0.012084338,-0.00656413,0.0008064381,0.006043167,0.049913388,0.007480159,0.0074520987,0.0074414643,-9.826399e-05,-0.007323417,0.65596956,0.0061379727,0.29169822,0.012104658,-0.0036887287,-0.11417892,0.0013661444,0.004338983,-0.0002210318,-0.0014067419,-0.0043499474,-0.0043508303,0.7293218,0.012043571,0.0061048903,-0.0061062626,0.55461466,0.26234272,0.2994096,0.29940885,0.29941356,0.29943445,0.26205042,0.23479995,0.1633981,0.16871934,0.16404155,0.17983551,0.15056758,0.15056878,0.30532983,0.28213045,0.28213295,0.27345115,1.0240648,1.0151812,1.0151812,1.014928,1.0151811,1.0150744,1.0176377,1.0118983,1.0240533,1.0222917,1.0213712,1.0151962,1.0239922,1.0240095,1.0212787,1.0213712,0.00010667292,0.00010556894,0.00010689377,0.35105142,0.74268687,0.74762064,-9.058593e-05,0.74802214,0.7446027,0.73002565,0.7494675,-0.2796218,-0.25604013,-0.25601992,-0.254421,-0.2525798,-0.2538898
dphn/Dolphin3.0-Qwen2.5-0.5B,0.012445009,-0.008834003,-0.0063681398,0.009124533,-0.002595423,-0.004897962,0.73952603,-0.0010159962,0.56249404,-0.13742317,-0.008291543,0.49140918,-0.0115388315,0.29820186,-0.115593545,-0.0006460262,0.7927705,-0.014186955,0.7395872,0.7982994,0.0065877154,0.002363048,-0.008837696,0.7983,-0.0026786271,-0.0048732166,-0.0048727896,0.0038100323,0.73597443,0.666668,-0.0009898521,-0.0073606195,-0.0132246725,0.049711324,0.051254887,0.016855422,0.016887108,-0.11796863,0.016261455,-0.011538862,-0.008826525,-0.00868876,-0.008205381,0.6619356,0.4900014,-0.1153859,-0.0049240417,-0.0025834632,0.6662861,0.001818679,-0.004470635,0.31969133,0.58178496,0.0018186435,0.50189894,-0.0048815645,-0.0042081913,0.0062661157,0.0050136223,0.0123090735,0.012265017,-0.0065288283,0.0008265011,0.0059840027,0.049676742,0.00762693,0.0076006935,0.0075888024,-0.0001328737,-0.0075568943,0.6654281,0.006260874,0.2956767,0.0122854635,-0.0037440676,-0.11572704,0.0013583158,0.0043586674,-0.00026530193,-0.0014707472,-0.0043988107,-0.004399248,0.7395872,0.012224322,0.0060441354,-0.006282293,0.56276464,0.26554874,0.3015682,0.301569,0.30157232,0.30159315,0.26524916,0.23780288,0.15892497,0.16433242,0.15955871,0.17618574,0.14676733,0.14676754,0.29959923,0.28481328,0.28481603,0.27670285,1.0257288,1.0178971,1.0178971,1.0176486,1.0178972,1.017797,1.0207609,1.0125823,1.0257261,1.021371,1.0271475,1.0179092,1.0256624,1.0256816,1.0270168,1.0271475,0.00011234109,0.00011131135,0.00011258739,0.35593927,0.75220317,0.75735265,-9.111044e-05,0.7576954,0.7543395,0.739565,0.75930995,-0.27808458,-0.2541689,-0.25421193,-0.25255468,-0.25052452,-0.25200948
mergekit-community/mergekit-slerp-lxmmvuv,0.012054362,-0.009521235,-0.0060676676,0.008183276,-0.0045797606,-0.0036813444,0.71532243,-0.0008376719,0.5433363,-0.1631292,-0.008756765,0.5130892,-0.012333938,0.29501954,-0.117507875,-0.0018243031,0.76843834,-0.011697246,0.715388,0.78585416,0.004374991,0.00032224355,-0.009526127,0.78585404,-0.0046889484,-0.0052247616,-0.0052242423,0.004495135,0.7115638,0.65641695,-0.0008047838,-0.0072949184,-0.0106987255,0.051176526,0.052801717,0.018295672,0.0182617,-0.14246628,0.018765578,-0.012333935,-0.008905154,-0.008781754,-0.008564447,0.6517371,0.5119269,-0.1173356,-0.0037058522,-0.0045635714,0.65612566,0.0022815121,-0.0045838514,0.31290054,0.56424093,0.002281524,0.5249787,-0.0052346494,-0.00439482,0.006210623,0.00519472,0.011927813,0.011875484,-0.005586024,0.0011660083,0.006643875,0.051139783,0.007527319,0.0074860314,0.0074884417,-0.00093009695,-0.0074649043,0.65554786,0.0062058954,0.29043463,0.011895745,-0.003830421,-0.11753536,4.456449e-05,0.0030152616,-0.0011121985,-0.00226713,-0.0045080874,-0.0045157135,0.715388,0.011833143,0.006655803,-0.006454446,0.54345983,0.25976115,0.2841826,0.28418195,0.28418648,0.28420514,0.2597174,0.23217013,0.10249892,0.10707786,0.10309136,0.12695876,0.10020294,0.10020297,0.28304303,0.2727287,0.2727337,0.27233082,1.0199144,1.0353013,1.0353013,1.0352439,1.0353013,1.0353228,1.0373613,1.0005895,1.0199127,1.0151962,1.01791,1.0352912,1.0201653,1.0201956,1.0176064,1.01791,0.00014590059,0.00014476749,0.0001460171,0.35158092,0.7477053,0.75269204,-0.0001113876,0.75363946,0.7488621,0.7340211,0.75300413,-0.20226716,-0.1790978,-0.17917423,-0.17719209,-0.17455316,-0.17679687
DevQuasar/Qwen2.5-0.5B-GGUF,0.012517363,-0.008762023,-0.006403445,0.00860342,-0.002502772,-0.00461875,0.748575,-0.0012589872,0.5638849,-0.13331522,-0.008495985,0.48274192,-0.01155084,0.30208385,-0.11458253,-0.000979851,0.79986143,-0.013525222,0.7486324,0.80455935,0.0061168964,0.0023984134,-0.008765424,0.8045597,-0.002585361,-0.004714179,-0.0047137174,0.0038410653,0.74525315,0.66930205,-0.0012320793,-0.0074005313,-0.012588204,0.050419204,0.051952474,0.016518967,0.01655877,-0.11392801,0.015835905,-0.0115508465,-0.008841712,-0.008712085,-0.008443804,0.6645584,0.4813072,-0.114378855,-0.0046447413,-0.0024904262,0.6689488,0.0018486338,-0.004462115,0.3247421,0.58320606,0.0018486208,0.49280483,-0.0047226218,-0.0040591215,0.006222217,0.0050543034,0.012375803,0.012335492,-0.0062434403,0.00060206046,0.0059815533,0.050384317,0.0076157227,0.007588986,0.007579031,-0.00013122511,-0.0076153497,0.66890633,0.0062155384,0.29974544,0.012354998,-0.003725014,-0.11469471,0.0010558246,0.0041349907,-0.00028033584,-0.0014683175,-0.0043949033,-0.0043946393,0.7486324,0.01229419,0.0060483995,-0.006311462,0.56412715,0.26615474,0.3002005,0.30020127,0.30020452,0.30022603,0.26585248,0.23790982,0.14776465,0.15310752,0.14842828,0.16556524,0.13703874,0.13703842,0.29281512,0.28440467,0.28440672,0.2773415,1.030485,1.0201504,1.0201504,1.019898,1.0201503,1.0200675,1.0227895,1.0170212,1.0304848,1.0239922,1.025666,1.0201653,1.0304973,1.0305203,1.0255016,1.025666,0.00012262512,0.00012155924,0.00012291742,0.35765445,0.7555379,0.7607169,-9.616431e-05,0.7610271,0.75790435,0.74305785,0.76313,-0.27200547,-0.24675913,-0.24681038,-0.24510054,-0.24321817,-0.2446212
